LicenseID,License Type,Name of Program,County,Capacity,Ages Served/FCC Classification,Initial Effective Date,StateAsOfDate,License State,Year
1054093,Child Care Center,All Season's Preschool,Dakota,60,"Toddler, Preschool, School Age",10/5/2009,10/5/2009,Active,2018
1054139,Child Care Center,St Stephen's Catholic School Pre-School,Anoka,40,"Preschool, ",9/1/2009,9/1/2009,Active,2018
1054231,Child Care Center,Amazing Beginnings Montessori & Child Care,Dakota,87,"Infant, Toddler, Preschool, School Age",7/24/2009,3/2/2017,Active,2018
1054346,Child Care Center,Stay N Play Child Care Inc dba Stay N Play Child Care Minn West,Kandiyohi,92,"Infant, Toddler, Preschool, School Age",6/29/2009,6/29/2009,Active,2018
1054444,Child Care Center,Tri-Valley Opportunity Council Inc,Waseca,105,"Infant, Toddler, Preschool, ",6/16/2009,6/16/2009,Active,2018
1054529,Child Care Center,Mt Calvary Lutheran Preschool,Hennepin,20,"Preschool, ",9/1/2009,9/1/2009,Active,2018
1054544,Child Care Center,Hillside Learning Center,Dakota,80,"Infant, Toddler, Preschool, School Age",7/15/2009,3/1/2018,Closed,2018
1054576,Child Care Center,University Nursery School Harbor View,St. Louis,44,"Infant, Toddler, Preschool, ",8/31/2009,8/31/2009,Active,2018
1054866,Child Care Center,Little Saints Preschool,Carver,60,"Toddler, Preschool, ",3/22/2010,3/22/2010,Active,2018
1054869,Child Care Center,Mighty Dragons Preschool LLC,Meeker,40,"Preschool, ",9/8/2009,9/8/2009,Active,2018
1054888,Child Care Center,Li'l Thunder Learning Center ISD#94 Com Ed,Carlton,34,"Toddler, Preschool, School Age",9/1/2009,9/1/2009,Active,2018
1055130,Child Care Center,Kids Corner of Caledonia LLC,Houston,99,"Infant, Toddler, Preschool, School Age",10/29/2009,10/29/2009,Active,2018
1055189,Child Care Center,Creative Kids Academy Inc,Hennepin,109,"Infant, Toddler, Preschool, School Age",8/31/2009,8/31/2009,Active,2018
1055311,Child Care Center,Trinity Daycare and Preschool LLC,Nicollet,80,"Infant, Toddler, Preschool, ",2/1/2010,11/14/2015,Active,2018
1055338,Child Care Center,His Kids Child Care Center Two,Goodhue,38,"Preschool, School Age",9/25/2009,9/25/2009,Active,2018
1055339,Child Care Center,Little Blessings Preschool,Goodhue,20,"Preschool, ",2/14/2013,2/14/2013,Active,2018
1055385,Child Care Center,Lil Newton's Nest,Hennepin,435,"Infant, Toddler, Preschool, ",9/8/2009,9/8/2009,Active,2018
1055396,Child Care Center,Sacred Heart Area Preschool,Todd,40,"Preschool, School Age",4/26/2010,4/26/2010,Active,2018
1055397,Child Care Center,Augsburg Park Montessori School Ltd,Hennepin,26,"Preschool, School Age",9/1/2009,9/1/2009,Active,2018
1055399,Child Care Center,Harbon Montessori Schools Inc,Ramsey,65,"Toddler, Preschool, ",1/25/2010,1/25/2010,Active,2018
1055400,Child Care Center,Ashby Head Start,Grant,20,"Preschool, ",9/8/2009,9/8/2009,Active,2018
1055403,Child Care Center,Bridge to Knowledge Montessori,Anoka,49,"Infant, Toddler, Preschool, ",11/13/2009,11/13/2009,Active,2018
1055523,Child Care Center,Kidz Kollege Learning Center,St. Louis,81,"Infant, Toddler, Preschool, ",12/7/2009,12/7/2009,Active,2018
1055759,Child Care Center,Bright Child Child Development Center Inc,Mille Lacs,86,"Infant, Toddler, Preschool, School Age",1/11/2010,1/11/2010,Active,2018
1055790,Child Care Center,Mandala Montessori Inc,Hennepin,38,"Preschool, School Age",8/2/2010,8/2/2010,Active,2018
1055809,Child Care Center,UMD Preschool at the Park,St. Louis,15,"Preschool, School Age",11/23/2009,11/23/2009,Active,2018
1055925,Child Care Center,MN Chinese Day Care and Learning Center,Hennepin,25,"Toddler, Preschool, ",9/7/2010,9/7/2010,Active,2018
1056006,Child Care Center,Little Rascals Learning Center Inc,Brown,114,"Infant, Toddler, Preschool, School Age",3/1/2010,3/1/2010,Active,2018
1056209,Child Care Center,Orchard Park Child Care,Hennepin,109,"Infant, Toddler, Preschool, School Age",2/24/2010,2/24/2010,Active,2018
1056212,Child Care Center,Casa de Corazon Inc,Hennepin,118,"Infant, Toddler, Preschool, ",2/22/2010,2/22/2010,Active,2018
1056213,Child Care Center,Open Arms Early Education & Child Care Center,Hennepin,177,"Infant, Toddler, Preschool, School Age",4/19/2010,4/19/2010,Active,2018
1056289,Child Care Center,Noah's Ark Preschool,Pipestone,20,"Preschool, ",1/19/2010,1/19/2010,Active,2018
1056456,Child Care Center,Creative Kids Academy Inc,Hennepin,96,"Infant, Toddler, Preschool, School Age",3/9/2010,3/9/2010,Active,2018
1056457,Child Care Center,Peaceful Valley Montessori Academy,Hennepin,156,"Infant, Toddler, Preschool, School Age",9/22/2010,9/22/2010,Active,2018
1056505,Child Care Center,Robyn's Nest,Nicollet,36,"Infant, Toddler, Preschool, ",3/8/2010,8/7/2018,Closed,2018
1056536,Child Care Center,Little Saints Academy LLC,Stearns,131,"Infant, Toddler, Preschool, School Age",2/10/2010,2/10/2010,Active,2018
1056538,Child Care Center,Alphabet Junction Learning Center 3 Inc,Carver,99,"Infant, Toddler, Preschool, ",3/8/2010,3/8/2010,Active,2018
1056589,Child Care Center,Mis Amigos Spanish Immersion Preschool,Ramsey,29,"Infant, Toddler, Preschool, ",8/16/2010,8/16/2010,Active,2018
1056699,Child Care Center,Little Stars,Hennepin,15,"Infant, Toddler, Preschool, ",4/8/2010,4/8/2010,Active,2018
1056907,Child Care Center,First Step Early Childhood Education Center,Hennepin,38,"Infant, Toddler, Preschool, ",5/19/2010,5/19/2010,Active,2018
1057030,Child Care Center,True Light Christian School,Lyon,20,"Preschool, School Age",9/1/2010,9/1/2010,Active,2018
1057299,Child Care Center,Bilingual Child Care & Education Center Inc,Ramsey,76,"Infant, Toddler, Preschool, ",9/7/2010,9/7/2010,Active,2018
1057300,Child Care Center,It Starts with Luv Child Care,Hennepin,26,"Infant, Toddler, Preschool, School Age",8/6/2012,8/6/2012,Active,2018
1057341,Child Care Center,Childrens Corner,Otter Tail,42,"Infant, Toddler, Preschool, ",6/14/2010,4/17/2014,Active,2018
1057345,Child Care Center,FHMC Plymouth Inc dba: Foundation Hill Montessori & Childcare,Hennepin,148,"Infant, Toddler, Preschool, School Age",9/3/2010,9/3/2010,Active,2018
1057458,Child Care Center,Trinity Lutheran Church & School,Anoka,72,"Infant, Toddler, Preschool, School Age",7/19/2010,7/19/2010,Active,2018
1057572,Child Care Center,Millennium Learning Center II Inc dba Small World Learning Center,Anoka,141,"Infant, Toddler, Preschool, School Age",7/19/2010,7/19/2010,Active,2018
1057573,Child Care Center,Grin N Giggles,Stearns,51,"Infant, Toddler, Preschool, School Age",8/2/2010,8/2/2010,Active,2018
1057828,Child Care Center,Club House Childcare and Preschool (The),Dakota,84,"Infant, Toddler, Preschool, School Age",9/7/2010,9/7/2010,Active,2018
1057890,Child Care Center,St Odilia Child Care/St Odilia Catholic School,Ramsey,161,"Preschool, School Age",9/7/2010,9/7/2010,Active,2018
1057948,Child Care Center,Inspiring MindsPreschool & Childcare LLC,Washington,63,"Infant, Toddler, Preschool, ",9/13/2010,9/13/2010,Active,2018
1058149,Child Care Center,Mini Hops Academic Preschool,Hennepin,30,"Preschool, ",1/1/2011,1/1/2011,Active,2018
1058198,Child Care Center,Choo Choo Montessori LLC,Ramsey,63,"Infant, Toddler, Preschool, School Age",9/7/2010,9/7/2010,Active,2018
1058248,Child Care Center,Sacred Heart School Pre-K & Early Childhood Center,Stearns,50,"Preschool, School Age",11/1/2010,11/1/2010,Active,2018
1058249,Child Care Center,Bright Horizons Children's Centers LLC dba: Mayo Employees Back-Up CCC,Olmsted,181,"Infant, Toddler, Preschool, School Age",9/20/2010,9/20/2010,Active,2018
1058384,Child Care Center,Gethsemane Early Learning Center Gethsmeane Lutheran School,Ramsey,60,"Preschool, ",9/8/2010,9/8/2010,Active,2018
1058562,Child Care Center,St Dominic Preschool,Rice,40,"Preschool, ",9/1/2013,9/1/2013,Active,2018
1058659,Child Care Center,Hosanna Preschool,Blue Earth,20,"Preschool, ",10/5/2012,10/5/2012,Active,2018
1058660,Child Care Center,St John Early Childhood Learning Center,Redwood,60,"Preschool, School Age",1/21/2011,1/21/2011,Active,2018
1058680,Child Care Center,Colleenies Beanies  LLC,Dakota,83,"Infant, Toddler, Preschool, School Age",2/7/2011,2/7/2011,Active,2018
1058705,Child Care Center,Twin Cities Child Care Center Inc,Hennepin,106,"Infant, Toddler, Preschool, School Age",1/3/2011,1/29/2017,Active,2018
1058812,Child Care Center,Red Cottage Montessori School,Goodhue,40,"Toddler, Preschool, ",1/1/2011,1/1/2011,Active,2018
1059112,Child Care Center,University Nursery School College St,St. Louis,65,"Infant, Toddler, Preschool, ",2/28/2011,2/28/2011,Active,2018
1059297,Child Care Center,Rise and Shine Preschool Inc,Hennepin,49,"Preschool, School Age",3/11/2011,3/6/2018,Revoked,2018
1059298,Child Care Center,SonShine Preschool,Dakota,21,"Preschool, ",10/3/2011,10/3/2011,Active,2018
1059364,Child Care Center,Little Lambs Preschool,Nicollet,20,"Preschool, ",9/17/2012,9/17/2012,Active,2018
1059365,Child Care Center,Little Eagles Preschool Crucifixion School,Houston,54,"Toddler, Preschool, School Age",1/1/2012,1/1/2012,Active,2018
1059377,Child Care Center,St Stephen Preschool,Lyon,20,"Preschool, ",8/16/2011,8/16/2011,Active,2018
1059378,Child Care Center,Tender Time Learning Center,Hennepin,131,"Infant, Toddler, Preschool, School Age",1/12/2011,1/12/2011,Active,2018
1059534,Child Care Center,Christinas Child Care Center Inc,Hennepin,91,"Infant, Toddler, Preschool, School Age",5/16/2011,5/16/2011,Active,2018
1059536,Child Care Center,Multicultural Therapeutic Children's Programs,Hennepin,99,"Toddler, Preschool, ",3/28/2011,3/28/2011,Active,2018
1059543,Child Care Center,Twin Cities Daycare and Child Development Center Inc,Hennepin,68,"Infant, Toddler, Preschool, School Age",10/4/2011,10/4/2011,Active,2018
1059649,Child Care Center,Four Directions Family Center,Hennepin,64,"Toddler, Preschool, School Age",5/11/2011,5/11/2011,Active,2018
1059651,Child Care Center,Bright Horizons Childrens Centers LLC dba Allianz Bright Beginnings,Hennepin,100,"Infant, Toddler, Preschool, ",5/16/2011,5/16/2011,Active,2018
1059664,Child Care Center,All God's Children Christian Learning Center,Dakota,64,"Infant, Toddler, Preschool, School Age",4/12/2011,4/12/2011,Active,2018
1059703,Child Care Center,New Horizon Academy,Olmsted,169,"Toddler, Preschool, ",9/1/2011,9/1/2011,Active,2018
1059712,Child Care Center,Laker Prep Preschool LLC,Becker,30,"Preschool, School Age",9/6/2011,9/6/2011,Active,2018
1059739,Child Care Center,Sunshine Child Care Center Inc,Hennepin,48,"Infant, Toddler, Preschool, School Age",8/18/2011,8/18/2011,Active,2018
1059814,Child Care Center,I Care Child Center,Hennepin,66,"Infant, Toddler, Preschool, School Age",1/30/2012,1/30/2012,Active,2018
1059815,Child Care Center,Madina Academy Central LLC,Hennepin,61,"Infant, Toddler, Preschool, School Age",2/1/2012,7/15/2018,Closed,2018
1059875,Child Care Center,Baraka Child Care Center LLC,Hennepin,115,"Infant, Toddler, Preschool, School Age",6/6/2011,8/15/2018,Pending Reopening,2018
1060112,Child Care Center,Lake Area Discovery Center @ St Jude of the Lake,Washington,83,"Toddler, Preschool, ",9/8/2011,9/8/2011,Active,2018
1060201,Child Care Center,Primrose School of Eagan,Dakota,181,"Infant, Toddler, Preschool, School Age",6/30/2011,6/30/2011,Active,2018
1060203,Child Care Center,Stepping Stones Childcare Learning Center Inc,Crow Wing,131,"Infant, Toddler, Preschool, School Age",6/13/2011,6/13/2011,Active,2018
1060410,Child Care Center,Celebrate Preschool Celebration Lutheran Church,Stearns,18,"Preschool, ",8/11/2011,8/11/2011,Active,2018
1060492,Child Care Center,Linden Hills Child Care Center LLC,Hennepin,51,"Infant, Toddler, Preschool, ",1/1/2012,1/1/2012,Active,2018
1060501,Child Care Center,New Creations Child Care & Learning Center,Anoka,110,"Infant, Toddler, Preschool, ",8/4/2011,8/4/2011,Active,2018
1060544,Child Care Center,Cathedral Hill Montessori,Ramsey,59,"Toddler, Preschool, School Age",11/18/2011,11/18/2011,Active,2018
1060627,Child Care Center,Tri-Valley Sleepy Eye Head Start Center,Brown,100,"Infant, Toddler, Preschool, School Age",8/9/2011,8/9/2011,Active,2018
1060637,Child Care Center,Jennifer's Wee Care,Ramsey,31,"Infant, Toddler, Preschool, ",7/29/2011,7/29/2011,Active,2018
1060641,Child Care Center,Fairy Tale Academy,Hennepin,124,"Toddler, Preschool, School Age",8/22/2011,8/22/2011,Active,2018
1060643,Child Care Center,Eagle's Nest Preschool & Childcare,Kandiyohi,77,"Infant, Toddler, Preschool, School Age",11/1/2011,11/1/2011,Active,2018
1060669,Child Care Center,Leap of Faith Preschool LLC,Chisago,20,"Preschool, ",9/12/2011,9/12/2011,Active,2018
1060749,Child Care Center,Brooklyn Center Baby Steps,Hennepin,46,"Infant, Toddler, Preschool, ",11/15/2012,11/15/2012,Active,2018
1060807,Child Care Center,Circulo de Amigos,Hennepin,79,"Infant, Toddler, Preschool, ",7/6/2015,7/6/2015,Active,2018
1060817,Child Care Center,Elizabeth Ann Seton Montessori School,Dakota,20,"Preschool, ",11/7/2011,6/1/2018,Closed,2018
1060828,Child Care Center,Fahiye Child Care Center,Ramsey,43,"Infant, Toddler, Preschool, School Age",8/1/2012,8/1/2012,Active,2018
1060875,Child Care Center,Como Park Language & Arts Preschool & Childcare Center,Ramsey,40,"Preschool, ",8/30/2011,8/30/2011,Active,2018
1061071,Child Care Center,Hooyo Child Care Center,Hennepin,66,"Infant, Toddler, Preschool, School Age",9/17/2012,9/17/2012,Active,2018
1061168,Child Care Center,City of Lakes Waldorf School,Hennepin,28,"Preschool, ",11/20/2014,11/20/2014,Active,2018
1061169,Child Care Center,Mis Amigos Spanish Immersion,Hennepin,20,"Preschool, School Age",10/19/2011,10/19/2011,Active,2018
1061241,Child Care Center,Southside Child Development Center LLC,Hennepin,60,"Infant, Toddler, Preschool, School Age",1/3/2012,1/3/2012,Active,2018
1061326,Child Care Center,Learning Tree Child Develpment Center LLC,Stearns,62,"Infant, Toddler, Preschool, School Age",4/16/2012,4/16/2012,Active,2018
1061327,Child Care Center,Casa de Corazon Inc,Hennepin,110,"Infant, Toddler, Preschool, ",10/27/2011,10/27/2011,Active,2018
1061387,Child Care Center,Our Little World Daycare,Blue Earth,131,"Infant, Toddler, Preschool, School Age",12/5/2011,12/5/2011,Active,2018
1061636,Child Care Center,Lighthouse Learning Academy LLC,Sherburne,118,"Infant, Toddler, Preschool, School Age",1/1/2012,1/1/2012,Active,2018
1061680,Child Care Center,Endion Square Children's Center LLC,St. Louis,33,"Preschool, School Age",4/2/2012,4/2/2012,Active,2018
1061724,Child Care Center,Mary T Wellcome Child Development Center,Hennepin,54,"Toddler, Preschool, ",5/7/2012,5/7/2012,Active,2018
1061741,Child Care Center,Hodan Child Care Center LLC,Ramsey,81,"Infant, Toddler, Preschool, School Age",1/4/2012,6/20/2018,Closed,2018
1062183,Child Care Center,Kiddie Farm Daycare Center LLC,Scott,58,"Infant, Toddler, Preschool, School Age",1/8/2013,1/8/2013,Active,2018
1062277,Child Care Center,KidsPark,Ramsey,24,"Infant, Toddler, Preschool, ",6/25/2012,6/15/2017,Active,2018
1062293,Child Care Center,United Child Care Inc,Ramsey,45,"Infant, Toddler, Preschool, School Age",7/11/2012,4/16/2018,Revoked,2018
1062317,Child Care Center,Tender Child Care LLC,Ramsey,79,"Infant, Toddler, Preschool, School Age",5/14/2012,5/14/2012,Active,2018
1062354,Child Care Center,Early Explorers Child Care & Preschool,Clay,125,"Infant, Toddler, Preschool, School Age",2/13/2012,2/13/2012,Active,2018
1062392,Child Care Center,Faithful Beginnings at St Michael Catholic Church,Scott,80,"Preschool, ",3/26/2012,3/26/2012,Active,2018
1062456,Child Care Center,Primrose School of Champlin Park,Hennepin,178,"Infant, Toddler, Preschool, School Age",6/11/2012,6/11/2012,Active,2018
1062585,Child Care Center,Belle Plaine LLC Memories & Milestones Academy,Scott,62,"Infant, Toddler, Preschool, School Age",6/11/2012,6/11/2012,Active,2018
1062681,Child Care Center,Creative Kids Academy Inc,Hennepin,88,"Infant, Toddler, Preschool, ",6/1/2012,6/1/2012,Active,2018
1062682,Child Care Center,Hyatt Daycare & Learning Center,Rice,124,"Infant, Toddler, Preschool, School Age",5/16/2012,7/6/2018,Closed,2018
1062684,Child Care Center,KinderCare Learning Center,Hennepin,155,"Infant, Toddler, Preschool, School Age",3/19/2012,3/19/2012,Active,2018
1062699,Child Care Center,First Choice Child Care Services Inc,Hennepin,131,"Infant, Toddler, Preschool, School Age",8/13/2012,8/1/2018,Closed,2018
1062722,Child Care Center,Faithful Beginnings at Transfiguration Catholic Preschool,Washington,40,"Preschool, ",9/1/2012,9/1/2012,Active,2018
1062777,Child Care Center,Pine Childrens Early Learning Center LLC,Pine,34,"Toddler, Preschool, ",6/4/2012,6/4/2012,Active,2018
1062779,Child Care Center,River Valley YMCA in Prior Lake Early Childhood Learning Center,Scott,107,"Infant, Toddler, Preschool, ",4/1/2012,4/1/2012,Active,2018
1062782,Child Care Center,YMCA in Woodbury Preschool,Washington,63,"Toddler, Preschool, ",4/1/2012,4/1/2012,Active,2018
1062785,Child Care Center,Northwest YMCA in New Hope Early Childhood Learning Center,Hennepin,159,"Infant, Toddler, Preschool, School Age",4/1/2012,4/1/2012,Active,2018
1062792,Child Care Center,Shoreview YMCA Early Childhood Learning Center,Ramsey,27,"Preschool, ",4/1/2012,4/1/2012,Active,2018
1062797,Child Care Center,YMCA in Eagan Early Childhood Learning Center,Dakota,238,"Infant, Toddler, Preschool, ",4/1/2012,4/1/2012,Active,2018
1062800,Child Care Center,St Paul Midway YMCA Early Childhood Learning Center,Ramsey,142,"Infant, Toddler, Preschool, ",4/1/2012,4/1/2012,Active,2018
1062807,Child Care Center,St Paul Eastside YMCA Early Childhood Learning Center,Ramsey,111,"Infant, Toddler, Preschool, ",4/1/2012,4/1/2012,Active,2018
1062849,Child Care Center,Four Square Preschool & Daycare,Dakota,131,"Infant, Toddler, Preschool, School Age",9/4/2012,9/4/2012,Active,2018
1062906,Child Care Center,Sleepy Tigers Chinese Immersion Learning Center,Hennepin,56,"Preschool, School Age",8/13/2012,8/13/2012,Active,2018
1062916,Child Care Center,Little KidKare,Wright,45,"Infant, Toddler, Preschool, ",9/5/2012,3/3/2018,Closed,2018
1062917,Child Care Center,Little Trenders,Dakota,42,"Infant, Toddler, Preschool, ",8/27/2012,8/27/2012,Active,2018
1062961,Child Care Center,Little Saints Academy II,Stearns,110,"Infant, Toddler, Preschool, School Age",5/28/2013,5/28/2013,Active,2018
